  0.2525210900E+01  0.2647166000E+01  0.5027589200E+01    0.00090849
  0.2525210900E+01 -0.2209747100E+01  0.5027589200E+01    0.00285171
  0.1523636900E+01  0.3846657400E+01  0.2273506700E+01   -0.01165636
  0.1523636900E+01 -0.3138062600E+01  0.2273506700E+01   -0.01021005
  0.2328506800E+00 -0.9364888300E+00  0.5250807600E+01   -0.00023986
  0.2814423100E+01  0.3331598300E+01  0.3564292900E+01   -0.00619711
  0.2814423100E+01 -0.2623003500E+01  0.3564292900E+01   -0.00434021
  0.2328506800E+00 -0.2623003500E+01  0.3564292900E+01   -0.00912720
  0.2328506800E+00 -0.2623003500E+01  0.9827205100E+00   -0.01542570
  0.3948571100E+01  0.2779231600E+01  0.2933784700E+01   -0.00576297
  0.3948571100E+01 -0.2070636800E+01  0.2933784700E+01   -0.00392803
  0.2183914900E+01  0.2779231600E+01  0.4698440900E+01   -0.00194542
  0.8633588900E+00  0.2779231600E+01  0.4698440900E+01   -0.00564137
  0.8633588900E+00 -0.2070636800E+01  0.4698440900E+01   -0.00387407
  0.2830628300E+01  0.3592869900E+01  0.2273506700E+01   -0.00999030
  0.2830628300E+01 -0.2884275100E+01  0.2273506700E+01   -0.00863676
  0.2166454500E+00 -0.2884275100E+01  0.2273506700E+01   -0.01257773
  0.2166454500E+00  0.3542973800E+00  0.5512079200E+01    0.00264497
  0.1523636900E+01  0.3592869900E+01  0.3580498100E+01   -0.00831499
  0.1523636900E+01 -0.2884275100E+01  0.3580498100E+01   -0.00692114
  0.1523636900E+01  0.3592869900E+01  0.9665152900E+00   -0.01503435
  0.1523636900E+01 -0.2884275100E+01  0.9665152900E+00   -0.01389935
 -0.1090656800E+01  0.3954235300E+01  0.2251966900E+01   -0.01122746
 -0.1090656800E+01 -0.3030484800E+01  0.2251966900E+01   -0.01067094
  0.2001294000E+00  0.1752661400E+01  0.5229267800E+01   -0.00184469
  0.2001294000E+00  0.3439176100E+01  0.3542753100E+01   -0.01016766
 -0.2381443000E+01  0.3439176100E+01  0.3542753100E+01   -0.00565293
 -0.2381443000E+01 -0.2515425600E+01  0.3542753100E+01   -0.00494058
  0.2001294000E+00  0.3439176100E+01  0.9611807100E+00   -0.01586787
 -0.3515591000E+01  0.2886809400E+01  0.2912244900E+01   -0.00489566
 -0.3515591000E+01 -0.1963058900E+01  0.2912244900E+01   -0.00454071
 -0.4303788100E+00  0.2886809400E+01  0.4676901100E+01   -0.00544060
 -0.4303788100E+00 -0.1963058900E+01  0.4676901100E+01   -0.00440098
  0.2163346300E+00  0.3700447800E+01  0.2251966900E+01   -0.01350507
 -0.2397648200E+01  0.3700447800E+01  0.2251966900E+01   -0.00955050
 -0.2397648200E+01 -0.2776697300E+01  0.2251966900E+01   -0.00891349
 -0.1090656800E+01  0.3700447800E+01  0.3558958300E+01   -0.00788841
 -0.1090656800E+01 -0.2776697300E+01  0.3558958300E+01   -0.00744342
 -0.1090656800E+01 -0.2776697300E+01  0.9449754900E+00   -0.01417357
 -0.4747804400E+01  0.4102551900E+00  0.4009181200E+01    0.00663984
 -0.2129044300E+01  0.4102551900E+00  0.6627941300E+01    0.01072296
 -0.6171024500E+00  0.1922197000E+01  0.5521123100E+01    0.00109885
 -0.3640986200E+01  0.1922197000E+01  0.5521123100E+01    0.00906360
 -0.6171024500E+00 -0.1101686700E+01  0.5521123100E+01    0.00202738
 -0.3640986200E+01 -0.1101686700E+01  0.5521123100E+01    0.00946755
 -0.1161143100E+01  0.1378156400E+01  0.6241722200E+01    0.00636362
 -0.3096945500E+01  0.1378156400E+01  0.6241722200E+01    0.01106518
 -0.1161143100E+01 -0.5576460000E+00  0.6241722200E+01    0.00686574
 -0.3096945500E+01 -0.5576460000E+00  0.6241722200E+01    0.01136438
 -0.3096945500E+01  0.2642796100E+01  0.4977082400E+01    0.00441295
 -0.1161143100E+01 -0.1822285800E+01  0.4977082400E+01   -0.00024646
 -0.3096945500E+01 -0.1822285800E+01  0.4977082400E+01    0.00506146
 -0.4361585300E+01  0.1378156400E+01  0.4977082400E+01    0.00905554
 -0.4361585300E+01 -0.5576460000E+00  0.4977082400E+01    0.00923929
 -0.4361585300E+01 -0.5576460000E+00  0.3041280000E+01    0.00149233
 -0.3947390900E+01  0.2228601800E+01  0.4504293300E+01    0.00515931
 -0.3947390900E+01 -0.1408091400E+01  0.4504293300E+01    0.00553410
 -0.3947390900E+01  0.2228601800E+01  0.3514069100E+01    0.00076656
 -0.3947390900E+01 -0.1408091400E+01  0.3514069100E+01    0.00089656
 -0.3106977300E+00  0.9053672800E+00  0.5827527800E+01    0.00344596
 -0.3947390900E+01  0.9053672800E+00  0.5827527800E+01    0.01166179
 -0.3106977300E+00 -0.8485690200E-01  0.5827527800E+01    0.00388737
 -0.3947390900E+01 -0.8485690200E-01  0.5827527800E+01    0.01178615
 -0.1633932200E+01  0.2228601800E+01  0.5827527800E+01    0.00476415
 -0.2624156400E+01  0.2228601800E+01  0.5827527800E+01    0.00744380
 -0.1633932200E+01 -0.1408091400E+01  0.5827527800E+01    0.00552912
 -0.2624156400E+01 -0.1408091400E+01  0.5827527800E+01    0.00805595
 -0.3109097000E+01  0.2838711700E+01  0.4009181200E+01   -0.00037931
 -0.3109097000E+01 -0.2018201300E+01  0.4009181200E+01    0.00020997
 -0.4557500800E+01  0.1390307900E+01  0.4009181200E+01    0.00568427
 -0.4557500800E+01 -0.5697975500E+00  0.4009181200E+01    0.00572109
 -0.1148991600E+01  0.4102551900E+00  0.6437637700E+01    0.00776606
 -0.3109097000E+01  0.4102551900E+00  0.6437637700E+01    0.01222208
 -0.4557500800E+01  0.4102551900E+00  0.4989234000E+01    0.00994139
 -0.4557500800E+01  0.4102551900E+00  0.3029128500E+01    0.00323063
 -0.2129044300E+01  0.1390307900E+01  0.6437637700E+01    0.00951640
 -0.2129044300E+01 -0.5697975500E+00  0.6437637700E+01    0.00989320
 -0.2129044300E+01  0.2838711700E+01  0.4989234000E+01    0.00142919
 -0.2129044300E+01 -0.2018201300E+01  0.4989234000E+01    0.00224891
 -0.2374221100E+01  0.4128071100E+01 -0.2154097300E-01   -0.01049555
 -0.2374221100E+01 -0.2856649000E+01 -0.2154097300E-01   -0.01139218
 -0.4390536100E+01  0.2652026000E+01  0.1994774000E+01   -0.00259803
 -0.4390536100E+01 -0.1380604000E+01  0.1994774000E+01   -0.00334373
 -0.4390536100E+01  0.2652026000E+01 -0.2037856000E+01   -0.00190610
 -0.4390536100E+01 -0.1380604000E+01 -0.2037856000E+01   -0.00366615
 -0.3665007300E+01  0.3613011900E+01  0.1269245200E+01   -0.00681004
 -0.3665007300E+01 -0.2341589800E+01  0.1269245200E+01   -0.00768276
 -0.3665007300E+01  0.3613011900E+01 -0.1312327200E+01   -0.00669216
 -0.3665007300E+01 -0.2341589800E+01 -0.1312327200E+01   -0.00760314
 -0.4799155200E+01 -0.1789223100E+01  0.6387370200E+00   -0.00140329
 -0.1067229600E+01  0.3874283500E+01 -0.2154097300E-01   -0.01444383
 -0.3681212500E+01  0.3874283500E+01 -0.2154097300E-01   -0.00658134
 -0.1067229600E+01 -0.2602861500E+01 -0.2154097300E-01   -0.01511172
 -0.3681212500E+01 -0.2602861500E+01 -0.2154097300E-01   -0.00745618
 -0.2374221100E+01  0.3874283500E+01  0.1285450500E+01   -0.01092845
 -0.2374221100E+01  0.3874283500E+01 -0.1328532400E+01   -0.01087209
 -0.2374221100E+01 -0.2602861500E+01 -0.1328532400E+01   -0.01169393
 -0.7032926200E+01  0.7197432200E+00 -0.3834125800E-01    0.01234556
 -0.5926108000E+01  0.2231685100E+01  0.1473600600E+01    0.00672968
 -0.5926108000E+01 -0.7921986400E+00  0.1473600600E+01    0.00614219
 -0.5926108000E+01  0.2231685100E+01 -0.1550283100E+01    0.00701328
 -0.5926108000E+01 -0.7921986400E+00 -0.1550283100E+01    0.00609618
 -0.5382067300E+01  0.1687644400E+01  0.2194199700E+01    0.00448319
 -0.5382067300E+01 -0.2481579700E+00  0.2194199700E+01    0.00431707
 -0.5382067300E+01  0.1687644400E+01 -0.2270882200E+01    0.00492717
 -0.5382067300E+01 -0.2481579700E+00 -0.2270882200E+01    0.00418182
 -0.5382067300E+01  0.2952284200E+01  0.9295599300E+00    0.00321766
 -0.5382067300E+01 -0.1512797700E+01  0.9295599300E+00    0.00222179
 -0.5382067300E+01  0.2952284200E+01 -0.1006242400E+01    0.00343625
 -0.5382067300E+01 -0.1512797700E+01 -0.1006242400E+01    0.00218115
 -0.6646707100E+01  0.1687644400E+01  0.9295599300E+00    0.01053579
 -0.6646707100E+01 -0.2481579700E+00  0.9295599300E+00    0.01012463
 -0.6646707100E+01  0.1687644400E+01 -0.1006242400E+01    0.01065724
 -0.6646707100E+01 -0.2481579700E+00 -0.1006242400E+01    0.01014319
 -0.6232512700E+01  0.2538089800E+01  0.4567708300E+00    0.00815398
 -0.6232512700E+01 -0.1098603400E+01  0.4567708300E+00    0.00730145
 -0.6232512700E+01  0.2538089800E+01 -0.5334533500E+00    0.00824173
 -0.6232512700E+01 -0.1098603400E+01 -0.5334533500E+00    0.00729367
 -0.6232512700E+01  0.1214855300E+01  0.1780005300E+01    0.00869684
 -0.6232512700E+01  0.2246311300E+00  0.1780005300E+01    0.00852900
 -0.6232512700E+01  0.1214855300E+01 -0.1856687800E+01    0.00889435
 -0.6232512700E+01  0.2246311300E+00 -0.1856687800E+01    0.00858499
 -0.4909278200E+01  0.2538089800E+01  0.1780005300E+01    0.00098927
 -0.4909278200E+01 -0.1098603400E+01  0.1780005300E+01    0.00047458
 -0.4909278200E+01  0.2538089800E+01 -0.1856687800E+01    0.00148936
 -0.4909278200E+01 -0.1098603400E+01 -0.1856687800E+01    0.00027718
 -0.5394218900E+01  0.3148199700E+01 -0.3834125800E-01    0.00320800
 -0.5394218900E+01 -0.1708713300E+01 -0.3834125800E-01    0.00198889
 -0.6842622700E+01  0.1699796000E+01 -0.3834125800E-01    0.01149744
 -0.6842622700E+01 -0.2603095200E+00 -0.3834125800E-01    0.01103441
 -0.5394218900E+01  0.7197432200E+00  0.2390115300E+01    0.00509975
 -0.5394218900E+01  0.7197432200E+00 -0.2466797800E+01    0.00524622
 -0.6842622700E+01  0.7197432200E+00  0.9417114800E+00    0.01146205
 -0.6842622700E+01  0.7197432200E+00 -0.1018394000E+01    0.01153011
 -0.1043494700E+01  0.4194321000E+01 -0.2273506400E+01   -0.01020993
 -0.1043494700E+01 -0.2790399000E+01 -0.2273506400E+01   -0.01165629
  0.2472915100E+00  0.1992747200E+01 -0.5250807300E+01   -0.00023861
  0.2472915100E+00  0.3679261900E+01 -0.9827202200E+00   -0.01542636
  0.2472915100E+00  0.3679261900E+01 -0.3564292600E+01   -0.00912668
 -0.2334280900E+01  0.3679261900E+01 -0.3564292600E+01   -0.00433910
 -0.2334280900E+01 -0.2275339900E+01 -0.3564292600E+01   -0.00619777
 -0.3468428900E+01  0.3126895200E+01 -0.2933784400E+01   -0.00392697
 -0.3468428900E+01 -0.1722973200E+01 -0.2933784400E+01   -0.00576385
 -0.3832167000E+00  0.3126895200E+01 -0.4698440600E+01   -0.00387285
 -0.3832167000E+00 -0.1722973200E+01 -0.4698440600E+01   -0.00564212
 -0.1703772700E+01 -0.1722973200E+01 -0.4698440600E+01   -0.00194705
  0.2634967300E+00  0.3940533500E+01 -0.2273506400E+01   -0.01257773
 -0.2350486100E+01  0.3940533500E+01 -0.2273506400E+01   -0.00863639
 -0.2350486100E+01 -0.2536611500E+01 -0.2273506400E+01   -0.00999056
  0.2634967300E+00  0.7019610100E+00 -0.5512078900E+01    0.00264509
 -0.1043494700E+01  0.3940533500E+01 -0.9665150000E+00   -0.01389965
 -0.1043494700E+01 -0.2536611500E+01 -0.9665150000E+00   -0.01503383
 -0.1043494700E+01  0.3940533500E+01 -0.3580497900E+01   -0.00692054
 -0.1043494700E+01 -0.2536611500E+01 -0.3580497900E+01   -0.00831528
 -0.4663820800E+01  0.8376672200E+00 -0.4047531200E+01    0.00643609
 -0.2045060700E+01  0.8376672200E+00 -0.6666291300E+01    0.01081667
 -0.5331188100E+00  0.2349609100E+01 -0.5559473000E+01    0.00230335
 -0.3557002500E+01  0.2349609100E+01 -0.5559473000E+01    0.00978006
 -0.5331188100E+00 -0.6742746400E+00 -0.5559473000E+01    0.00122217
 -0.3557002500E+01 -0.6742746400E+00 -0.5559473000E+01    0.00858068
 -0.1077159500E+01  0.1805568400E+01 -0.6280072100E+01    0.00715557
 -0.3012961800E+01  0.1805568400E+01 -0.6280072100E+01    0.01157909
 -0.1077159500E+01 -0.1302339700E+00 -0.6280072100E+01    0.00641540
 -0.3012961800E+01 -0.1302339700E+00 -0.6280072100E+01    0.01083997
 -0.1077159500E+01  0.3070208200E+01 -0.5015432400E+01    0.00027819
 -0.3012961800E+01  0.3070208200E+01 -0.5015432400E+01    0.00559044
 -0.3012961800E+01 -0.1394873700E+01 -0.5015432400E+01    0.00375803
 -0.4277601600E+01  0.1805568400E+01 -0.3079630000E+01    0.00188546
 -0.4277601600E+01  0.1805568400E+01 -0.5015432400E+01    0.00937330
 -0.4277601600E+01 -0.1302339700E+00 -0.5015432400E+01    0.00859588
 -0.3863407200E+01  0.2656013800E+01 -0.3552419100E+01    0.00135367
 -0.3863407200E+01 -0.9806793600E+00 -0.3552419100E+01   -0.00009833
 -0.3863407200E+01  0.2656013800E+01 -0.4542643300E+01    0.00593848
 -0.3863407200E+01 -0.9806793600E+00 -0.4542643300E+01    0.00442671
 -0.2267140900E+00  0.1332779300E+01 -0.5865877700E+01    0.00401050
 -0.3863407200E+01  0.1332779300E+01 -0.5865877700E+01    0.01182241
 -0.2267140900E+00  0.3425551300E+00 -0.5865877700E+01    0.00372088
 -0.3863407200E+01  0.3425551300E+00 -0.5865877700E+01    0.01144305
 -0.1549948600E+01  0.2656013800E+01 -0.5865877700E+01    0.00599240
 -0.2540172700E+01  0.2656013800E+01 -0.5865877700E+01    0.00849436
 -0.1549948600E+01 -0.9806793600E+00 -0.5865877700E+01    0.00453721
 -0.2540172700E+01 -0.9806793600E+00 -0.5865877700E+01    0.00704493
 -0.3025113400E+01  0.3266123700E+01 -0.4047531200E+01    0.00076227
 -0.3025113400E+01 -0.1590789300E+01 -0.4047531200E+01   -0.00111140
 -0.4473517200E+01  0.1817720000E+01 -0.4047531200E+01    0.00589682
 -0.4473517200E+01 -0.1423855300E+00 -0.4047531200E+01    0.00508422
 -0.1065007900E+01  0.8376672200E+00 -0.6475987700E+01    0.00793942
 -0.3025113400E+01  0.8376672200E+00 -0.6475987700E+01    0.01222433
 -0.4473517200E+01  0.8376672200E+00 -0.3067478400E+01    0.00315857
 -0.4473517200E+01  0.8376672200E+00 -0.5027583900E+01    0.00977157
 -0.2045060700E+01  0.1817720000E+01 -0.6475987700E+01    0.01016943
 -0.2045060700E+01 -0.1423855300E+00 -0.6475987700E+01    0.00941666
 -0.2045060700E+01  0.3266123700E+01 -0.5027583900E+01    0.00285285
 -0.2045060700E+01 -0.1590789300E+01 -0.5027583900E+01    0.00090743
  0.1570803000E+01  0.4086742200E+01 -0.2251964300E+01   -0.01067094
  0.1570803000E+01 -0.2897977900E+01 -0.2251964300E+01   -0.01122746
  0.2800168300E+00 -0.6964040400E+00 -0.5229265200E+01   -0.00184562
  0.2800168300E+00 -0.2382918700E+01 -0.9611780700E+00   -0.01586699
  0.2861589200E+01  0.3571683000E+01 -0.3542750500E+01   -0.00493970
  0.2861589200E+01 -0.2382918700E+01 -0.3542750500E+01   -0.00565382
  0.2800168300E+00 -0.2382918700E+01 -0.3542750500E+01   -0.01016791
  0.3995737200E+01  0.3019316300E+01 -0.2912242300E+01   -0.00453988
  0.3995737200E+01 -0.1830552000E+01 -0.2912242300E+01   -0.00489681
  0.9105250400E+00  0.3019316300E+01 -0.4676898500E+01   -0.00439983
  0.9105250400E+00 -0.1830552000E+01 -0.4676898500E+01   -0.00544141
  0.2877794500E+01  0.3832954700E+01 -0.2251964300E+01   -0.00891331
  0.2877794500E+01 -0.2644190400E+01 -0.2251964300E+01   -0.00955089
  0.2638116100E+00 -0.2644190400E+01 -0.2251964300E+01   -0.01350484
  0.1570803000E+01  0.3832954700E+01 -0.9449728500E+00   -0.01417401
  0.1570803000E+01  0.3832954700E+01 -0.3558955700E+01   -0.00744294
  0.1570803000E+01 -0.2644190400E+01 -0.3558955700E+01   -0.00788877
  0.5227942300E+01  0.6461283600E+00 -0.4009180400E+01    0.00663962
  0.2609182200E+01  0.6461283600E+00 -0.6627940500E+01    0.01072296
  0.4121124000E+01  0.2158070200E+01 -0.5521122200E+01    0.00946815
  0.1097240300E+01  0.2158070200E+01 -0.5521122200E+01    0.00202829
  0.4121124000E+01 -0.8658135000E+00 -0.5521122200E+01    0.00906279
  0.1097240300E+01 -0.8658135000E+00 -0.5521122200E+01    0.00109816
  0.3577083400E+01  0.1614029500E+01 -0.6241721300E+01    0.01136476
  0.1641281000E+01  0.1614029500E+01 -0.6241721300E+01    0.00686630
  0.3577083400E+01 -0.3217728300E+00 -0.6241721300E+01    0.01106468
  0.1641281000E+01 -0.3217728300E+00 -0.6241721300E+01    0.00636319
  0.3577083400E+01  0.2878669300E+01 -0.4977081600E+01    0.00506245
  0.1641281000E+01  0.2878669300E+01 -0.4977081600E+01   -0.00024535
  0.3577083400E+01 -0.1586412600E+01 -0.4977081600E+01    0.00441178
  0.4841723100E+01  0.1614029500E+01 -0.3041279200E+01    0.00149260
  0.4841723100E+01  0.1614029500E+01 -0.4977081600E+01    0.00923960
  0.4841723100E+01 -0.3217728300E+00 -0.4977081600E+01    0.00905492
  0.4427528700E+01  0.2464474900E+01 -0.3514068300E+01    0.00089727
  0.4427528700E+01 -0.1172218200E+01 -0.3514068300E+01    0.00076543
  0.4427528700E+01  0.2464474900E+01 -0.4504292500E+01    0.00553484
  0.4427528700E+01 -0.1172218200E+01 -0.4504292500E+01    0.00515825
  0.4427528700E+01  0.1141240400E+01 -0.5827526900E+01    0.01178626
  0.7908355900E+00  0.1141240400E+01 -0.5827526900E+01    0.00388779
  0.4427528700E+01  0.1510162700E+00 -0.5827526900E+01    0.01166146
  0.7908355900E+00  0.1510162700E+00 -0.5827526900E+01    0.00344580
  0.3104294300E+01  0.2464474900E+01 -0.5827526900E+01    0.00805678
  0.2114070100E+01  0.2464474900E+01 -0.5827526900E+01    0.00553006
  0.3104294300E+01 -0.1172218200E+01 -0.5827526900E+01    0.00744290
  0.2114070100E+01 -0.1172218200E+01 -0.5827526900E+01    0.00476327
  0.3589234900E+01  0.3074584900E+01 -0.4009180400E+01    0.00021095
  0.3589234900E+01 -0.1782328200E+01 -0.4009180400E+01   -0.00038054
  0.5037638700E+01  0.1626181100E+01 -0.4009180400E+01    0.00572139
  0.5037638700E+01 -0.3339243800E+00 -0.4009180400E+01    0.00568353
  0.3589234900E+01  0.6461283600E+00 -0.6437636900E+01    0.01222203
  0.1629129400E+01  0.6461283600E+00 -0.6437636900E+01    0.00776612
  0.5037638700E+01  0.6461283600E+00 -0.3029127600E+01    0.00323035
  0.5037638700E+01  0.6461283600E+00 -0.4989233100E+01    0.00994122
  0.2609182200E+01  0.1626181100E+01 -0.6437636900E+01    0.00989367
  0.2609182200E+01 -0.3339243800E+00 -0.6437636900E+01    0.00951593
  0.2609182200E+01  0.3074584900E+01 -0.4989233100E+01    0.00225005
  0.2609182200E+01 -0.1782328200E+01 -0.4989233100E+01    0.00142803
  0.2854364700E+01  0.3912911000E+01  0.2153905900E-01   -0.01139224
  0.2854364700E+01 -0.3071809000E+01  0.2153905900E-01   -0.01049563
  0.4870679700E+01  0.2436866000E+01  0.2037854100E+01   -0.00366499
  0.4870679700E+01 -0.1595764000E+01  0.2037854100E+01   -0.00190721
  0.4870679700E+01  0.2436866000E+01 -0.1994775900E+01   -0.00334289
  0.4870679700E+01 -0.1595764000E+01 -0.1994775900E+01   -0.00259941
  0.4145150900E+01  0.3397851900E+01  0.1312325300E+01   -0.00760264
  0.4145150900E+01 -0.2556749900E+01  0.1312325300E+01   -0.00669278
  0.4145150900E+01  0.3397851900E+01 -0.1269247100E+01   -0.00768237
  0.4145150900E+01 -0.2556749900E+01 -0.1269247100E+01   -0.00681071
  0.5279298900E+01  0.2845485200E+01 -0.6387389300E+00   -0.00140168
  0.4161356200E+01  0.3659123500E+01  0.2153905900E-01   -0.00745584
  0.1547373300E+01  0.3659123500E+01  0.2153905900E-01   -0.01511233
  0.4161356200E+01 -0.2818021500E+01  0.2153905900E-01   -0.00658189
  0.1547373300E+01 -0.2818021500E+01  0.2153905900E-01   -0.01444340
  0.2854364700E+01  0.3659123500E+01  0.1328530500E+01   -0.01169382
  0.2854364700E+01 -0.2818021500E+01  0.1328530500E+01   -0.01087229
  0.2854364700E+01 -0.2818021500E+01 -0.1285452400E+01   -0.01092866
  0.7513074400E+01  0.3366328000E+00  0.3835297200E-01    0.01234558
  0.6406256200E+01  0.1848574600E+01  0.1550294800E+01    0.00609698
  0.6406256200E+01 -0.1175309100E+01  0.1550294800E+01    0.00701271
  0.6406256200E+01  0.1848574600E+01 -0.1473588900E+01    0.00614275
  0.6406256200E+01 -0.1175309100E+01 -0.1473588900E+01    0.00672887
  0.5862215500E+01  0.1304534000E+01  0.2270893900E+01    0.00418248
  0.5862215500E+01 -0.6312683900E+00  0.2270893900E+01    0.00492685
  0.5862215500E+01  0.1304534000E+01 -0.2194188000E+01    0.00431731
  0.5862215500E+01 -0.6312683900E+00 -0.2194188000E+01    0.00448246
  0.5862215500E+01  0.2569173700E+01  0.1006254200E+01    0.00218219
  0.5862215500E+01 -0.1895908100E+01  0.1006254200E+01    0.00343532
  0.5862215500E+01  0.2569173700E+01 -0.9295482200E+00    0.00222267
  0.5862215500E+01 -0.1895908100E+01 -0.9295482200E+00    0.00321659
  0.7126855200E+01  0.1304534000E+01  0.1006254200E+01    0.01014368
  0.7126855200E+01 -0.6312683900E+00  0.1006254200E+01    0.01065692
  0.7126855200E+01  0.1304534000E+01 -0.9295482200E+00    0.01012498
  0.7126855200E+01 -0.6312683900E+00 -0.9295482200E+00    0.01053533
  0.6712660900E+01  0.2154979400E+01  0.5334650600E+00    0.00729449
  0.6712660900E+01 -0.1481713800E+01  0.5334650600E+00    0.00824099
  0.6712660900E+01  0.2154979400E+01 -0.4567591200E+00    0.00730220
  0.6712660900E+01 -0.1481713800E+01 -0.4567591200E+00    0.00815318
  0.6712660900E+01  0.8317448900E+00  0.1856699500E+01    0.00858536
  0.6712660900E+01 -0.1584792900E+00  0.1856699500E+01    0.00889427
  0.6712660900E+01  0.8317448900E+00 -0.1779993600E+01    0.00852907
  0.6712660900E+01 -0.1584792900E+00 -0.1779993600E+01    0.00869647
  0.5389426400E+01  0.2154979400E+01  0.1856699500E+01    0.00027814
  0.5389426400E+01 -0.1481713800E+01  0.1856699500E+01    0.00148863
  0.5389426400E+01  0.2154979400E+01 -0.1779993600E+01    0.00047521
  0.5389426400E+01 -0.1481713800E+01 -0.1779993600E+01    0.00098824
  0.5874367000E+01  0.2765089300E+01  0.3835297200E-01    0.00198991
  0.5874367000E+01 -0.2091823700E+01  0.3835297200E-01    0.00320695
  0.7322770800E+01  0.1316685500E+01  0.3835297200E-01    0.01103483
  0.7322770800E+01 -0.6434199500E+00  0.3835297200E-01    0.01149706
  0.5874367000E+01  0.3366328000E+00  0.2466809500E+01    0.00524641
  0.5874367000E+01  0.3366328000E+00 -0.2390103600E+01    0.00509947
  0.7322770800E+01  0.3366328000E+00  0.1018405700E+01    0.01153019
  0.7322770800E+01  0.3366328000E+00 -0.9416997700E+00    0.01146200
